Curr IP,Server IP,CDN IP,Trc Server,Trc CDN,Trc Diff.,Ping Server,Ping CDN,Ping Diff,CDN?,Hops Server,Hops CDN,Distance Server,Distance CDN,Distance Diff.,CDN TTL
13.57.229.187,124.127.180.200,220.243.212.34,52036.80610656738,1725.745439529419,50311.060667037964,260.666,129.310,131.356,Yes,32,17,5959.94544874308,5959.94544874308,0.0,3
13.57.229.187,104.25.72.110,104.25.71.110,789.311408996582,784.7657203674316,4.545688629150391,2.484,2.664,-0.18000000000000016,Yes,14,14,1318.3535005864298,1318.3535005864298,0.0,60
13.57.229.187,151.101.192.204,151.101.188.249,100119.4977760315,100135.14137268066,-15.643596649169922,2.070,2.363,-0.29300000000000015,Yes,32,32,40.52738651831432,0.0,40.52738651831432,30
13.57.229.187,186.192.90.5,186.192.81.5,71662.51468658447,71666.99981689453,-4.485130310058594,179.990,181.056,-1.0660000000000025,No,32,32,6573.3743264187,6573.3743264187,0.0,60
13.57.229.187,104.18.128.69,104.18.132.69,790.1148796081543,702.2533416748047,87.86153793334961,2.311,2.054,0.2570000000000001,Yes,14,14,1318.3535005864298,1318.3535005864298,0.0,60
13.57.229.187,209.225.49.79,54.230.116.15,954.6999931335449,95144.62852478027,-94189.92853164673,70.070,3.324,66.746,Yes,21,32,6413.629217652683,704.5834863792031,5709.04573127348,60
13.57.229.187,31.13.76.102,31.13.70.1,387.71724700927734,494.17567253112793,-106.45842552185059,19.232,10.609,8.623,Yes,21,20,709.0474680072001,305.4771129418731,403.570355065327,44
13.57.229.187,169.48.110.99,173.193.136.152,75373.70014190674,25697.676181793213,49676.023960113525,39.062,40.151,-1.0890000000000057,No,32,22,5476.55203331917,1450.7729817751626,4025.7790515440074,60
13.57.229.187,216.58.195.67,173.194.202.94,191.1337375640869,50503.83234024048,-50312.69860267639,2.691,24.178,-21.487000000000002,No,16,29,10.68649768129824,10.68649768129824,0.0,60
13.57.229.187,200.147.67.142,52.84.235.17,42175.67420005798,15156.300783157349,27019.373416900635,245.952,2.817,243.135,Yes,32,17,6574.392644108413,711.0109079557491,5863.381736152664,60
13.57.229.187,172.217.6.35,172.217.3.163,222.57375717163086,10637.132167816162,-10414.558410644531,2.624,22.701,-20.077,No,16,21,10.68649768129824,10.68649768129824,0.0,60
13.57.229.187,151.101.1.224,151.101.41.224,100131.56843185425,100168.84756088257,-37.27912902832031,2.391,11.989,-9.598,No,32,32,40.52738651831432,0.0,40.52738651831432,30
13.57.229.187,151.101.64.175,151.101.42.152,100124.14813041687,100124.9577999115,-0.8096694946289062,2.212,1.991,0.22100000000000009,Yes,32,32,40.52738651831432,0.0,40.52738651831432,30
13.57.229.187,52.84.150.31,52.84.150.27,1781.001091003418,1673.1388568878174,107.86223411560059,153.476,153.422,0.054000000000002046,Yes,19,19,711.0109079557491,711.0109079557491,0.0,16
13.57.229.187,172.217.6.35,74.125.135.94,242.98572540283203,45323.23861122131,-45080.25288581848,2.472,24.048,-21.575999999999997,No,16,27,10.68649768129824,10.68649768129824,0.0,60
13.57.229.187,172.217.5.99,172.217.5.99,10176.06234550476,10164.660930633545,11.40141487121582,2.487,2.507,-0.020000000000000018,Yes,16,16,10.68649768129824,10.68649768129824,0.0,60
13.57.229.187,124.243.192.30,123.58.16.132,54801.448822021484,49278.80597114563,5522.6428508758545,227.590,308.791,-81.201,No,30,31,5959.94544874308,5959.94544874308,0.0,30
13.57.229.187,118.191.216.42,118.191.216.57,70963.31906318665,66072.31640815735,4891.002655029297,155.177,156.059,-0.882000000000005,Yes,32,32,6946.115050080699,6946.115050080699,0.0,60
13.57.229.187,52.84.235.102,151.101.190.112,15316.767692565918,100108.35886001587,-84791.59116744995,3.477,2.203,1.274,Yes,17,32,711.0109079557491,0.0,711.0109079557491,30
